CarParkID,Development,LotType,Agency,id,lat,lng
CK16,BLK 401/408 CHOA CHU KANG AVE 3,C,HDB,CK16_C,1.379628911,103.7392211
CK17,BLK 421/428 CHOA CHU KANG AVENUE 4,C,HDB,CK17_C,1.382073045,103.740691
CK18,BLK 130/132 CHOA CHU KANG AVE 1,C,HDB,CK18_C,1.380998423,103.7506231
CK19,BLK 133/134 TECK WHYE LANE,C,HDB,CK19_C,1.380482819,103.7513306
CK20,"BLK 429, 438-441 CHOA CHU KANG AVENUE 4",C,HDB,CK20_C,1.383382965,103.7401337
CK21,BLK 303 CHOA CHU KANG AVENUE 4,C,HDB,CK21_C,1.384530647,103.7438201
CK22,BLK 343A CHOA CHU KANG LOOP,C,HDB,CK22_C,1.383843877,103.745943
CK23,BLK 430-437 CHOA CHU KANG AVENUE 4,C,HDB,CK23_C,1.384144351,103.7415069
CK24,BLK 350-351 CHOA CHU KANG CENTRAL,C,HDB,CK24_C,1.383326163,103.7433099
CK25,BLK 352-355 CHOA CHU KANG CENTRAL,C,HDB,CK25_C,1.382289998,103.7437438
CK28,BLK 276A CHOA CHU KANG AVENUE 2,C,HDB,CK28_C,1.3800848,103.7441717
CK29,BLK 276/277 CHOA CHU KANG AVENUE 2,C,HDB,CK29_C,1.379745712,103.7441108
CK30,BLK 248/250 CHOA CHU KANG AVENUE 2,C,HDB,CK30_C,1.379028877,103.7453811
CK31,BLK 251A CHOA CHU KANG AVENUE 2,C,HDB,CK31_C,1.378750233,103.7449384
CK32,BLK 253A CHOA CHU KANG AVE 1,C,HDB,CK32_C,1.377394775,103.7439627
CK33,BLK 502A CHOA CHU KANG STREET 51,C,HDB,CK33_C,1.388697686,103.7429514
CK34,BLK 511A CHOA CHU KANG STREET 51,C,HDB,CK34_C,1.388577246,103.741097
CK35,BLK 513A CHOA CHU KANG STREET 51,C,HDB,CK35_C,1.390326969,103.7423973
CK36,BLK 527A CHOA CHU KANG STREET 51,C,HDB,CK36_C,1.392285902,103.7410873
CK37,BLK 552A CHOA CHU KANG STREET 52,C,HDB,CK37_C,1.394052995,103.7422298
CK38,BLK 541A CHOA CHU KANG STREET 52,C,HDB,CK38_C,1.393017938,103.7448258
CK39,BLK 559A CHOA CHU KANG NORTH 6,C,HDB,CK39_C,1.396147253,103.7442778
CK3A,BLK 118A TECK WHYE LANE,C,HDB,CK3A_C,1.37949253,103.7499803
CK40,BLK 567A CHOA CHU KANG STREET 52,C,HDB,CK40_C,1.395380762,103.7461474
CK41,BLK 708A CHOA CHU KANG STREET 53,C,HDB,CK41_C,1.39095742,103.746457
CK42,BLK 754A CHOA CHU KANG NORTH 5,C,HDB,CK42_C,1.392769042,103.7467304
CK44,BLK 762A CHOA CHU KANG NTH 5,C,HDB,CK44_C,1.392588835,103.7491367
CK45,BLK 771A CHOA CHU KANG ST 54,C,HDB,CK45_C,1.394517941,103.7499668
CK46,BLK 792A CHOA CHU KANG NTH 6,C,HDB,CK46_C,1.39526631,103.7495321
CK47,BLK 787A CHOA CHU KANG DRIVE,C,HDB,CK47_C,1.39523945,103.7476994
CK48,BLK 604A CHOA CHU KANG ST 62,C,HDB,CK48_C,1.397374522,103.7452218
CK49,BLK 610A CHOA CHU KANG ST 62,C,HDB,CK49_C,1.39874473,103.743535
CK50,BLK 611A CHOA CHU KANG ST 62,C,HDB,CK50_C,1.400411957,103.7437849
CK51,BLK 621A CHOA CHU KANG NORTH 7,C,HDB,CK51_C,1.399642189,103.7475813
CK52,BLK 659A/660A/661A CHOA CHU KANG CRESCENT,C,HDB,CK52_C,1.40065903,103.7502364
CK53,BLK 668A CHOA CHU KANG CRESCENT,C,HDB,CK53_C,1.401554388,103.7501863
CK54,BLK 638-643 CHOA CHU KANG STREET 64,C,HDB,CK54_C,1.398136841,103.7491167
CK55,BLK 631-637 & 636A CHOA CHU KANG NORTH 6,C,HDB,CK55_C,1.397112338,103.748509
CK56,BLK 675A CHOA CHU KANG CRESCENT,C,HDB,CK56_C,1.401196047,103.7466707
CK57,BLK 669A CHOA CHU KANG CRESCENT,C,HDB,CK57_C,1.402239354,103.7483237
CK58,BLK 678A CHOA CHU KANG CRESCENT,C,HDB,CK58_C,1.40188001,103.7448791
CK59,BLK 297A CHOA CHU KANG AVE 2,C,HDB,CK59_C,1.376811917,103.7420381
CK60,BLK 683 CHOA CHU KANG CRESCENT,C,HDB,CK60_C,1.404294434,103.7458738
CK61,BLK 686 CHOA CHU KANG CRESCENT,C,HDB,CK61_C,1.40408942,103.7489176
CK62,BLK 687 CHOA CHU KANG DRIVE,C,HDB,CK62_C,1.403839486,103.7498899
CK63,BLK 689 CHOA CHU KANG CRESCENT,C,HDB,CK63_C,1.402863501,103.7508843
CK64,BLK 692 CHOA CHU KANG CRESCENT,C,HDB,CK64_C,1.399762834,103.751303
CK65,"BLK 535,536 AND 537 CHOA CHU KANG STREET 51",C,HDB,CK65_C,1.392019461,103.7440359
CK66,BLK 573A CHOA CHU KANG STREET 52,C,HDB,CK66_C,1.393971314,103.7455362
CK6A,BLK 146A 146A TECK WHYE AVENUE,C,HDB,CK6A_C,1.381035392,103.7531369
CK70,BLK 476 CHOA CHU KANG AVE 5,C,HDB,CK70_C,1.376933257,103.7381465
CK71,BLK 488 CHOA CHU KANG AVE 5,C,HDB,CK71_C,1.376687803,103.7386808
CK72,BLK 489 CHOA CHU KANG AVE 5,C,HDB,CK72_C,1.375547781,103.7409072
CK73,BLK 801 KEAT HONG CLOSE,C,HDB,CK73_C,1.375294441,103.743387
CK74,BLK 805 KEAT HONG CLOSE,C,HDB,CK74_C,1.373252753,103.7432164
CK75,BLK 809 CHOA CHU KANG AVENUE 1,C,HDB,CK75_C,1.37498244,103.7445083
CK76,BLK 810 CHOA CHU KANG AVE 7,C,HDB,CK76_C,1.374040452,103.7462067
CK77,BLK 815 CHOA CHU KANG AVE 7,C,HDB,CK77_C,1.376557232,103.7467137
CK78,817 KEAT HONG LINK,C,HDB,CK78_C,1.37696478,103.7494232
CK8A,BLK 203A CHOA CHU KANG AVE 1/CENTRAL,C,HDB,CK8A_C,1.381218607,103.7489786
CK9A,BLK 228-239 CHOA CHU KANG CENTRAL,C,HDB,CK9A_C,1.380161829,103.7470141
CKM1,BLK 429A CHOA CHU KANG AVENUE 4,C,HDB,CKM1_C,1.383596356,103.7408248
CKM2,BLK 625A CHOA CHU KANG STREET 62,C,HDB,CKM2_C,1.398325246,103.7467257
CKM3,BLK 445A CHOA CHU KANG AVE 4,C,HDB,CKM3_C,1.381152595,103.7365753
CKM4,BLK 474A CHOA CHU KANG AVE 3,C,HDB,CKM4_C,1.378597761,103.7379567
CKM5,BLK 450A CHOA CHU KANG AVE 4,C,HDB,CKM5_C,1.379248724,103.735608
CKM6,BLK 462A CHOA CHU KANG AVE 4,C,HDB,CKM6_C,1.377451844,103.7356619
CKM7,BLK 483A CHOA CHU KANG AVE 5,C,HDB,CKM7_C,1.37597356,103.7370709
CKM8,BLK 486A CHOA CHU KANG AVE 5,C,HDB,CKM8_C,1.375049975,103.7383621
CKM9,BLK 297B CHOA CHU KANG AVE 2,C,HDB,CKM9_C,1.377365192,103.7432966
CKT1,BLK BETWEEN 404 & 426 CHOA CHU KANG AVENUE 1/4,C,HDB,CKT1_C,1.380315086,103.7385844
CLRG,312 CLEMENTI AVE 4,C,HDB,CLRG_C,1.319025352,103.7639686
CLTR,BLK 311 CLEMENTI AVE 4,C,HDB,CLTR_C,1.319360001,103.7651868
CR1A,BLK 2 BEACH ROAD,C,HDB,CR1A_C,1.303698357,103.8649585
CR1B,BLK 3 BEACH ROAD,C,HDB,CR1B_C,1.304036074,103.8653587
CR29,BLK 29/30 KELANTAN LANE,C,HDB,CR29_C,1.305783783,103.8567933
CR30,BLK 639/640 ROWELL COURT,C,HDB,CR30_C,1.307600179,103.854941
CR31,BLK 632/633/635 VEERASAMY ROAD,C,HDB,CR31_C,1.306249745,103.8546982
CTM1,BLK 441 COMMONWEALTH AVE WEST,C,HDB,CTM1_C,1.314744665,103.7640729
CVBK,BLK 8C BOON KENG ROAD,C,HDB,CVBK_C,1.316516433,103.8610276
DRM1,BLK 104C DEPOT ROAD,C,HDB,DRM1_C,1.280513156,103.8115435
DRM2,BLK 112C DEPOT ROAD,C,HDB,DRM2_C,1.281299376,103.8078531
DRM3,108A DEPOT ROAD,C,HDB,DRM3_C,1.280838377,103.8098679
DRM4,BLK 105 DEPOT ROAD,C,HDB,DRM4_C,1.280870652,103.8123659
DRM5,BLOCK 110 DEPOT ROAD,C,HDB,DRM5_C,1.281331883,103.8094774
DUXM,BLK 1 CANTONMENT ROAD,H,HDB,DUXM_H,1.276977381,103.8410541
DUXM,BLK 1 CANTONMENT ROAD,C,HDB,DUXM_C,1.276977381,103.8410541
DUXM,BLK 1 CANTONMENT ROAD,Y,HDB,DUXM_Y,1.276977381,103.8410541
DWST,BLK 89A DAWSON ROAD,C,HDB,DWST_C,1.295216241,103.8119707
DWST,BLK 89A DAWSON ROAD,Y,HDB,DWST_Y,1.295216241,103.8119707
DWST,BLK 89A DAWSON ROAD,H,HDB,DWST_H,1.295216241,103.8119707
DWSV,BLK 85 DAWSON ROAD,H,HDB,DWSV_H,1.295306795,103.8096169
DWSV,BLK 85 DAWSON ROAD,C,HDB,DWSV_C,1.295306795,103.8096169
DWSV,BLK 85 DAWSON ROAD,Y,HDB,DWSV_Y,1.295306795,103.8096169
FR2C,BLK 3/4 QUEENS ROAD,Y,HDB,FR2C_Y,1.318278391,103.8077126
FR2C,BLK 3/4 QUEENS ROAD,H,HDB,FR2C_H,1.318278391,103.8077126
FR2C,BLK 3/4 QUEENS ROAD,C,HDB,FR2C_C,1.318278391,103.8077126
FR3M,BLK 8A EMPRESS ROAD,C,HDB,FR3M_C,1.316694831,103.8062106
FR4M,BLK 6A FARRER ROAD,H,HDB,FR4M_H,1.316875727,103.8075345
FR4M,BLK 6A FARRER ROAD,Y,HDB,FR4M_Y,1.316875727,103.8075345
FR4M,BLK 6A FARRER ROAD,C,HDB,FR4M_C,1.316875727,103.8075345
GE1A,BLK 99-106/111-112 ALJUNIED CRESCENT,H,HDB,GE1A_H,1.319887489,103.8834378
GE1A,BLK 99-106/111-112 ALJUNIED CRESCENT,Y,HDB,GE1A_Y,1.319887489,103.8834378
GE1A,BLK 99-106/111-112 ALJUNIED CRESCENT,C,HDB,GE1A_C,1.319887489,103.8834378
GE1B,BLK 114-117 ALJUNIED AVENUE 2,C,HDB,GE1B_C,1.321205443,103.8869925
GE1C,BLK 119 ALJUNIED CRESCENT,C,HDB,GE1C_C,1.31975879,103.8862991
GE1F,BLK 107-108 ALJUNIED CRESCENT,H,HDB,GE1F_H,1.319209948,103.8842356
GE1F,BLK 107-108 ALJUNIED CRESCENT,Y,HDB,GE1F_Y,1.319209948,103.8842356
GE1F,BLK 107-108 ALJUNIED CRESCENT,C,HDB,GE1F_C,1.319209948,103.8842356
GE1G,BLK 95 & 113 ALJUNIED CRESCENT,H,HDB,GE1G_H,1.320962409,103.8863088
GE1G,BLK 95 & 113 ALJUNIED CRESCENT,Y,HDB,GE1G_Y,1.320962409,103.8863088
GE1G,BLK 95 & 113 ALJUNIED CRESCENT,C,HDB,GE1G_C,1.320962409,103.8863088
GEML,BLK 118 ALJUNIED AVE 2,C,HDB,GEML_C,1.319937742,103.8878498
GM1A,BLK 2A GHIM MOH ROAD,Y,HDB,GM1A_Y,1.312554633,103.7869456
GM1A,BLK 2A GHIM MOH ROAD,H,HDB,GM1A_H,1.312554633,103.7869456
GM1A,BLK 2A GHIM MOH ROAD,C,HDB,GM1A_C,1.312554633,103.7869456
GM1M,31A GHIM MOH LINK,C,HDB,GM1M_C,1.309354432,103.7843689
GM2A,BLK 8A GHIM MOH RD,C,HDB,GM2A_C,1.310938079,103.7872362
GM6A,BLK 13A GHIM MOH RD,C,HDB,GM6A_C,1.309441605,103.7887282
GM6B,BLK 16A GHIM MOH ROAD,C,HDB,GM6B_C,1.309611071,103.7876523
GMLM,BLK 24 GHIM MOH LINK,C,HDB,GMLM_C,1.308728312,103.7858206
GSML,BLK 2 GEYLANG SERAI,C,HDB,GSML_C,1.317031228,103.8984885
HE12,BLK 78/81 REDHILL LANE,C,HDB,HE12_C,1.288210023,103.8186506
HE17,BLK 93/96 HENDERSON RD,C,HDB,HE17_C,1.286423061,103.8203888
HE19,ALEXANDRA RD,Y,HDB,HE19_Y,1.290540619,103.8209851
HE19,ALEXANDRA RD,H,HDB,HE19_H,1.290540619,103.8209851
HE19,ALEXANDRA RD,C,HDB,HE19_C,1.290540619,103.8209851
HE24,BLK 116 BUKIT MERAH VIEW,Y,HDB,HE24_Y,1.284668093,103.8209853
HE24,BLK 116 BUKIT MERAH VIEW,H,HDB,HE24_H,1.284668093,103.8209853
HE24,BLK 116 BUKIT MERAH VIEW,C,HDB,HE24_C,1.284668093,103.8209853
HG10,BLK 101-108 HOUGANG AVENUE 1,C,HDB,HG10_C,1.354547713,103.8904836
HG11,BLK 301-319 HOUGANG AVENUE 5,C,HDB,HG11_C,1.365959085,103.8949804
HG12,BLK 320-324 HOUGANG AVENUE 5,C,HDB,HG12_C,1.366695127,103.898161
HG13,BLK 325/326 HOUGANG AVENUE 7,C,HDB,HG13_C,1.367835186,103.8985638
HG14,"BLK 327-328,332-334,358-363 HOUGANG AVENUE 5",C,HDB,HG14_C,1.369197833,103.8964277
HG15,BLK 208-210 HOUGANG STREET 21,C,HDB,HG15_C,1.358960838,103.8867122
HG16,BLK 211-212 HOUGANG STREET 21,C,HDB,HG16_C,1.359726451,103.8880915
HG17,BLK 231/233/235/237 HOUGANG STREET 21,C,HDB,HG17_C,1.357675485,103.8879577
HG18,BLK 230/232/234/236/238 HOUGANG AVENUE 1,C,HDB,HG18_C,1.358056283,103.8889504
HG19,BLK 138-145 LORONG AH SOO,C,HDB,HG19_C,1.352785006,103.884153
HG1A,BLK 470 UPPER SERANGOON CRESCENT,C,HDB,HG1A_C,1.378663847,103.9017851
HG1B,BLK 475 UPPER SERANGOON CRESCENT,C,HDB,HG1B_C,1.375720843,103.9006892
HG1C,BLK 476 UPP SERANGOON VIEW,C,HDB,HG1C_C,1.377389684,103.9036743
HG1D,BLK 376 HOUGANG ST 32,C,HDB,HG1D_C,1.363743381,103.8941133
HG20,BLK 128-137 LORONG AH SOO,C,HDB,HG20_C,1.350283507,103.8864275
HG22,BLK 154-157 HOUGANG STREET 11,C,HDB,HG22_C,1.352473457,103.8804324
HG23,BLK 239-246 HOUGANG STREET 22,C,HDB,HG23_C,1.357512578,103.8915463
HG24,BLK 247-254 HOUGANG AVENUE 3,C,HDB,HG24_C,1.359798107,103.8916917
HG25,BLK 205 HOUGANG STREET 21,C,HDB,HG25_C,1.359827339,103.8868899
HG29,BLK 351-357 HOUGANG AVENUE 7,C,HDB,HG29_C,1.372342271,103.8990805
HG2A,BLK 473 UPP SERANGOON CRESCENT,C,HDB,HG2A_C,1.376372318,103.9007208
HG2B,BLK 933 HOUGANG AVENUE 9,C,HDB,HG2B_C,1.375529907,103.8824558
HG2C,BLK 364 / 365 UPP SERANGOON RD,C,HDB,HG2C_C,1.37006822,103.8972496
HG2D,"BLK 581,582 AND 582A BUANGKOK GREEN",C,HDB,HG2D_C,1.379423099,103.8873921
HG30,BLK 464-468 HOUGANG AVENUE 10,C,HDB,HG30_C,1.373259132,103.8969659
HG31,BLK 414-416 HOUGANG AVENUE 10,C,HDB,HG31_C,1.375484544,103.8963178
HG32,BLK 601-608 HOUGANG AVENUE 4,C,HDB,HG32_C,1.371379058,103.8860602
HG33,BLK 609-621 HOUGANG AVENUE 8,C,HDB,HG33_C,1.369567772,103.8843751
HG34,BLK 622-632 HOUGANG AVENUE 8,C,HDB,HG34_C,1.369942472,103.8815031
HG35,"BLK 701-702,707-710 HOUGANG AVENUE 2",C,HDB,HG35_C,1.366489723,103.8889637
HG36,"BLK 703-706,711-712 HOUGANG AVENUE 2",C,HDB,HG36_C,1.366118548,103.8876039
HG37,BLKS 501-507 HOUGANG AVENUE 8,C,HDB,HG37_C,1.373008633,103.8873707
HG38,"BLK 508-517,520-533 HOUGANG AVENUE 10",C,HDB,HG38_C,1.372520863,103.8896986
HG39,HOUGANG SPORTS COMPLEX,C,HDB,HG39_C,1.3699434,103.8859678
HG41,BLK 633-642 & 647-648 HOUGANG AVENUE 8,C,HDB,HG41_C,1.37127612,103.8793501
HG42,BLK 643-646/649-662/665-667 HOUGANG AVENUE 8,C,HDB,HG42_C,1.374161036,103.8834179
HG43,BLK 668-680 HOUGANG AVENUE 8,C,HDB,HG43_C,1.372113117,103.8843042
HG44,BLK 681-684 HOUGANG AVENUES 4/8,C,HDB,HG44_C,1.37364879,103.8863297
HG45,BLK 685-691 HOUGANG STREET 61,C,HDB,HG45_C,1.375903827,103.88613
HG46,BLK 692-698 HOUGANG STREET 61,C,HDB,HG46_C,1.375857848,103.886963
HG47,BLK 805 HOUGANG CENTRAL,C,HDB,HG47_C,1.371184089,103.8939622
HG48,BLK 417-434 HOUGANG AVE 6/8/10,C,HDB,HG48_C,1.37542517,103.8940937
HG49,BLK 435-458 HOUGANG AVE 6/8,C,HDB,HG49_C,1.378793343,103.8947593
HG50,BLK 534-545 HOUGANG AVENUE 8,C,HDB,HG50_C,1.377331836,103.8913337
HG51,BLK 546-555 HOUGANG STREET 51,C,HDB,HG51_C,1.378651048,103.8901131
HG52,BLK 556-566 HOUGANG STREET 51,C,HDB,HG52_C,1.38028263,103.8897556
HG53,BLK 830A HOUGANG CENTRAL,C,HDB,HG53_C,1.370871826,103.8907031
HG54,BLK 220-222 HOUGANG STREET 21,C,HDB,HG54_C,1.356644354,103.8843547
HG55,BLK 814 HOUGANG AVENUE 10,C,HDB,HG55_C,1.37268343,103.8932122
HG56,BLK 830-835 HOUGANG CENTRAL,C,HDB,HG56_C,1.371203251,103.8901223
HG60,BLK 548A HOUGANG STREET 51,C,HDB,HG60_C,1.379004378,103.8911938
HG61,BLK 559A HOUGANG STREET 51,C,HDB,HG61_C,1.379654028,103.8891544
HG62,BLK 566A HOUGANG STREET 51,C,HDB,HG62_C,1.380826996,103.8885596
HG64,BLK 682-684 HOUGANG STREET 61,C,HDB,HG64_C,1.374341253,103.8862976
HG67,"BLK 401-413, 460-463 HOUGANG AVENUE 10",C,HDB,HG67_C,1.374292663,103.8958176
HG68,BLK 838A HOUGANG CENTRAL,C,HDB,HG68_C,1.369924451,103.8918395
HG69,BLK 850A HOUGANG CENTRAL,C,HDB,HG69_C,1.369980742,103.8929698
HG70,BLK 567A HOUGANG STREET 51,C,HDB,HG70_C,1.378973567,103.8885084
HG71,BLK 574A HOUGANG STREET 51,C,HDB,HG71_C,1.377702696,103.8863739
HG73,BLK 909A HOUGANG STREET 91,C,HDB,HG73_C,1.378304455,103.8835515
HG74,BLK 166A HOUGANG AVENUE 1,C,HDB,HG74_C,1.350820191,103.8880705
HG75,BLK 172A HOUGANG AVENUE 1,C,HDB,HG75_C,1.350591594,103.8889979
HG76,BLK 159A HOUGANG STREET 11,C,HDB,HG76_C,1.351811367,103.8794733
HG77,BLK 919A HOUGANG AVENUE 4,C,HDB,HG77_C,1.375454194,103.8842441
HG78,BLK 925A HOUGANG STREET 91,C,HDB,HG78_C,1.376775646,103.8832659
HG79,BLK 931A HOUGANG STREET 91,C,HDB,HG79_C,1.376048072,103.8804913
HG80,BLK 941A HOUGANG STREET 92,C,HDB,HG80_C,1.374190131,103.8790675
HG86,BLK 946A HOUGANG STREET 92,C,HDB,HG86_C,1.374661406,103.880528
HG87,BLK 955A HOUGANG AVENUE 9,C,HDB,HG87_C,1.375920928,103.8778632
HG88,BLK 699D HOUGANG STREET 52,C,HDB,HG88_C,1.376002601,103.8886
HG89,BLK 435A HOUGANG AVE 8,C,HDB,HG89_C,1.37784239,103.894029
HG90,BLK 966A HOUGANG AVENUE 9,C,HDB,HG90_C,1.377881421,103.8778435
HG91,BLK 971A HOUGANG STREET 91,C,HDB,HG91_C,1.378017496,103.8802201
HG92,BLK 373A HOUGANG STREET 31,C,HDB,HG92_C,1.362267218,103.8900702
HG93,BLK 980 BUANGKOK CRESCENT,C,HDB,HG93_C,1.379917677,103.8801175
HG94,BLK 984 BUANGKOK LINK,C,HDB,HG94_C,1.381561002,103.8806478
HG95,BLK 105 HOUGANG AVENUE 1,C,HDB,HG95_C,1.353977867,103.8901002
HG96,BLK 108 HOUGANG AVE 1,C,HDB,HG96_C,1.352681252,103.8897691
HG97,BLK 804 HOUGANG AVE 10,C,HDB,HG97_C,1.371222138,103.8947574
HG98,BLK 988 BUANGKOK GREEN,C,HDB,HG98_C,1.379905358,103.8776874
HG99,BLK 174A-174D HOUGANG AVENUE 1,C,HDB,HG99_C,1.349434699,103.8890479
HG9T,BLK 206 HOUGANG ST 21,C,HDB,HG9T_C,1.358648388,103.8852387
J23M,BLK 372A JURONG EAST ST 32,C,HDB,J23M_C,1.349019191,103.7321332
J49M,560 JURONG WEST ST 42,C,HDB,J49M_C,1.353782582,103.719676
J57L,BLK 131 JURONG GATEWAY ROAD,C,HDB,J57L_C,1.334467592,103.739858
J60L,BLK 505 JURONG WEST ST 52,C,HDB,J60L_C,1.349754615,103.7178723
J60M,505A JURONG WEST ST 52,C,HDB,J60M_C,1.349371297,103.7178978
J62M,BLK 901 JURONG WEST STREET 91,C,HDB,J62M_C,1.339873028,103.6865554
J68M,BLK 962A JURONG WEST STREET 91,C,HDB,J68M_C,1.34205593,103.6919225
J74M,BLK 712B JURONG WEST ST 71 JURONG WEST ST 71,C,HDB,J74M_C,1.34284512,103.6968539
J75M,BLK 841A JURONG WEST STREET 81,C,HDB,J75M_C,1.34413466,103.693089
J76M,BLK 832A JURONG WEST STREET 81,C,HDB,J76M_C,1.344304412,103.6945292
J77M,BLK 750A JURONG WEST STREET 73,C,HDB,J77M_C,1.347445424,103.6985606
J78M,BLK 702A JURONG WEST STREET 71,C,HDB,J78M_C,1.341565855,103.6951233
J79M,BLK 821A JURONG WEST STREET 81,C,HDB,J79M_C,1.346501084,103.6949388
J80M,BLK 734A JURONG WEST STREET 73,C,HDB,J80M_C,1.345547343,103.7009695
J81M,BLK 760A JURONG WEST STREET 74,C,HDB,J81M_C,1.349591459,103.7001773
J82M,BLK 844A JURONG WEST ST 81,C,HDB,J82M_C,1.345850008,103.6924501
J83M,BLK 865A JURONG WEST ST 81,C,HDB,J83M_C,1.350220653,103.6950644
J84M,BLK 854A JURONG WEST ST 81,C,HDB,J84M_C,1.347724683,103.6964786
J85M,BLK 859A JURONG WEST ST 81,C,HDB,J85M_C,1.34997719,103.6962349
J86M,BLK 764A JURONG WEST ST 74,C,HDB,J86M_C,1.349962272,103.6990901
J88M,BLK 692A JURONG WEST CENTRAL 1,C,HDB,J88M_C,1.341679268,103.7072062
J89M,BLK 691A JURONG WEST CENTRAL 1,C,HDB,J89M_C,1.342375345,103.7059008
J98M,BLK 647A JURONG WEST STREET 61,C,HDB,J98M_C,1.339778802,103.696857
J99M,BLK 640A JURONG WEST STREET 61,C,HDB,J99M_C,1.339733303,103.696043
JBM2,BLK 113A JLN BUKIT MERAH,C,HDB,JBM2_C,1.280153446,103.825292
JCML,BLK 2 JOO CHIAT RD,C,HDB,JCML_C,1.315155077,103.8986346
JM10,BLK 648 JURONG WEST ST 61,C,HDB,JM10_C,1.338948679,103.6972875
JM11,BLK 686 JURONG WEST CENTRAL 1,C,HDB,JM11_C,1.34179679,103.704149
JM12,BLK 624A JURONG WEST STREET 61,C,HDB,JM12_C,1.341120971,103.6984364
JM13,BLK 601A JURONG WEST STREET 62,C,HDB,JM13_C,1.339470947,103.6997449
JM14,BLK 635A JURONG WEST STREET 65,C,HDB,JM14_C,1.342400674,103.6987696
JM15,BLK 617A JURONG WEST STREET 65,C,HDB,JM15_C,1.340888829,103.7000824
JM16,BLK 659 JURONG WEST ST 65,C,HDB,JM16_C,1.337215564,103.702123
JM17,BLK 660 JURONG WEST ST 64,C,HDB,JM17_C,1.335313826,103.7040861
JM18,BLK 629A JURONG WEST ST 65,C,HDB,JM18_C,1.342996629,103.6995293
JM19,BLK 273 JURONG WEST AVENUE 3,C,HDB,JM19_C,1.351973692,103.7028211
JM20,BLK 657 JURONG WEST STREET 65,C,HDB,JM20_C,1.335377086,103.7009565
JM21,BLK 651 JURONG WEST STREET 61,C,HDB,JM21_C,1.337074567,103.6971779
JM22,BLK 674 JURONG WEST STREET 65,C,HDB,JM22_C,1.344748542,103.7025917
JM23,BLK 276 JURONG WEST STREET 25,C,HDB,JM23_C,1.353562688,103.7037874
JM24,BLK 655 JURONG WEST STREET 61,C,HDB,JM24_C,1.335287484,103.6980598
JM25,BLK 673 JURONG WEST ST 65,C,HDB,JM25_C,1.34430368,103.7006282
JM26,BLK 675 JURONG WEST ST 64,C,HDB,JM26_C,1.345572547,103.7031337
JM27,BLK 676 JURONG WEST ST 64,C,HDB,JM27_C,1.346304767,103.7045845
JM28,BLK 990 JURONG WEST ST 93,C,HDB,JM28_C,1.335327222,103.6956878
JM29,BLK 986 JURONG WEST ST 93,C,HDB,JM29_C,1.337005064,103.6945045
JM30,BLK 271 JURONG WEST ST 24,C,HDB,JM30_C,1.350499126,103.7038848
JM31,BLK 638A JURONG WEST ST 61,C,HDB,JM31_C,1.342026652,103.6975593
JM32,697 JURONG WEST CTRL 3,C,HDB,JM32_C,1.341599934,103.7080809
JMB1,BLK 117A JALAN MEMBINA,C,HDB,JMB1_C,1.281934892,103.8270175
JMB2,BLK 18A JALAN MEMBINA,C,HDB,JMB2_C,1.285135144,103.8267956
JMB3,BLK 26 JALAN MEMBINA,C,HDB,JMB3_C,1.282596291,103.8255985
JRTM,BLK 37A JALAN RUMAH TINGGI,Y,HDB,JRTM_Y,1.289358727,103.8103277
JRTM,BLK 37A JALAN RUMAH TINGGI,H,HDB,JRTM_H,1.289358727,103.8103277
JRTM,BLK 37A JALAN RUMAH TINGGI,C,HDB,JRTM_C,1.289358727,103.8103277
JSA1,BLK 499 JURONG WEST ST 41,C,HDB,JSA1_C,1.348417852,103.7252129
KAML,KAM KRETA AYER (LOADING BAY),C,HDB,KAML_C,1.282330162,103.8432576
KB10,BLK 30 BENDEMEER ROAD,C,HDB,KB10_C,1.318903304,103.8635926
KB11,BLK 34 WHAMPOA WEST,C,HDB,KB11_C,1.320582681,103.863722
KB12,BLK 22/24 SERANGOON ROAD,C,HDB,KB12_C,1.3191062,103.8615866
KB14,BLK 66/71 KALLANG BAHRU,C,HDB,KB14_C,1.320557705,103.8700619
KB17,BLK 23 BENDEMEER ROAD,C,HDB,KB17_C,1.31766412,103.8629102
KB18,BLK 45-48 BENDEMEER ROAD,C,HDB,KB18_C,1.322703301,103.8657335
KB20,BLK 49A WHAMPOA SOUTH,C,HDB,KB20_C,1.323749477,103.8664426
KE3M,BLK 145A BEDOK RESERVOIR ROAD,C,HDB,KE3M_C,1.334021142,103.9114101
KEM1,BLK 671 KLANG LANE,C,HDB,KEM1_C,1.308916692,103.8525143
KJM1,BLK 37A CAMBRIDGE ROAD,C,HDB,KJM1_C,1.316045977,103.8488762
KJM2,BLK 14A FARRER PARK RD,C,HDB,KJM2_C,1.311679344,103.8520472
KJML,BLK 14A FARRER PARK ROAD,C,HDB,KJML_C,1.312220882,103.8516064
KTM2,BLK 120B KIM TIAN PLACE,Y,HDB,KTM2_Y,1.28344648,103.8274762
KTM2,BLK 120B KIM TIAN PLACE,H,HDB,KTM2_H,1.28344648,103.8274762
KTM2,BLK 120B KIM TIAN PLACE,C,HDB,KTM2_C,1.28344648,103.8274762
KTM3,BLK 131A KIM TIAN ROAD,C,HDB,KTM3_C,1.280639435,103.828648
KTM3,BLK 131A KIM TIAN ROAD,Y,HDB,KTM3_Y,1.280639435,103.828648
